Index,Time,((moto_yaw)->Moto_Measure).moment,((moto_yaw)->Moto_Measure).speed_rpm,((referee_data)->PowerHeatData).chassis_power
22572,22.572779,553,1081,1.92714989
22573,22.573633,553,1081,1.91714203
22574,22.574903,367,1077,1.91714203
22575,22.575704,367,1077,1.91714203
22576,22.576952,625,1079,1.91714203
22577,22.577754,625,1079,1.91714203
22578,22.578623,360,1090,1.91714203
22579,22.579897,360,1090,1.91714203
22580,22.580698,510,1079,1.91714203
22581,22.581953,510,1079,1.91714203
22582,22.582913,456,1067,1.91714203
22583,22.583714,456,1067,1.91714203
22584,22.584670,717,1088,1.91714203
22585,22.585934,717,1088,1.91714203
22586,22.586736,348,1077,1.91714203
22587,22.587987,348,1077,1.91714203
22588,22.588789,526,1086,1.91714203
22589,22.589651,526,1086,1.91714203
22590,22.590912,476,1063,1.94324386
22591,22.591714,476,1063,1.94324386
22592,22.592965,581,1079,1.94324386
22593,22.593767,581,1079,1.94324386
22594,22.594637,391,1086,1.94324386
22595,22.595911,391,1086,1.94324386
22596,22.596786,511,1060,1.94324386
22597,22.597689,511,1060,1.94324386
22598,22.598666,539,1086,1.94324386
22599,22.599934,539,1086,1.94324386
22600,22.600735,683,1092,1.94324386
22601,22.601993,683,1092,1.94324386
22602,22.602881,424,1079,1.94324386
22603,22.603683,424,1079,1.94324386
22604,22.604926,569,1067,1.94324386
22605,22.605727,569,1067,1.94324386
22606,22.606966,444,1079,1.94324386
22607,22.607767,444,1079,1.94324386
22608,22.608636,605,1079,1.94324386
22609,22.609993,372,1079,1.94324386
22610,22.610962,372,1063,1.88150024
22611,22.611764,372,1063,1.88150024
22612,22.612803,594,1088,1.88150024
22613,22.613679,594,1088,1.88150024
22614,22.614952,544,1094,1.88150024
22615,22.615754,544,1094,1.88150024
22616,22.616623,587,1060,1.88150024
22617,22.617897,587,1060,1.88150024
22618,22.618699,521,1083,1.88150024
22619,22.619947,444,1083,1.88150024
22620,22.620749,444,1090,1.88150024
22621,22.622080,543,1069,1.88150024
22622,22.622966,543,1069,1.88150024
22623,22.623942,473,1067,1.88150024
22624,22.624744,473,1067,1.88150024
22625,22.625988,451,1088,1.88150024
22626,22.626789,451,1088,1.88150024
22627,22.627651,451,1088,1.88150024
22628,22.628913,565,1083,1.88150024
22629,22.629714,565,1083,1.88150024
22630,22.630966,540,1073,1.93677652
22631,22.631767,540,1073,1.93677652
22632,22.632642,378,1083,1.93677652
22633,22.633911,523,1094,1.93677652
22634,22.634713,523,1094,1.93677652
22635,22.635643,523,1094,1.93677652
22636,22.637003,309,1081,1.93677652
22637,22.637889,482,1071,1.93677652
22638,22.638690,482,1071,1.93677652
22639,22.639939,318,1096,1.93677652
22640,22.640740,318,1096,1.93677652
22641,22.641998,413,1083,1.93677652
22642,22.642895,413,1083,1.93677652
22643,22.643696,413,1083,1.93677652
22644,22.644934,291,1098,1.93677652
22645,22.645735,581,1098,1.93677652
22646,22.646987,581,1073,1.93677652
22647,22.647789,354,1092,1.93677652
22648,22.648731,354,1092,1.93677652
22649,22.649715,580,1094,1.93677652
22650,22.650987,580,1094,1.86176693
22651,22.651788,415,1079,1.86176693
22652,22.652656,415,1079,1.86176693
22653,22.653926,510,1104,1.86176693
22654,22.654727,510,1104,1.86176693
22655,22.655966,567,1104,1.86176693
22656,22.656767,567,1104,1.86176693
22657,22.657636,388,1098,1.86176693
22658,22.658911,388,1098,1.86176693
22659,22.659712,718,1086,1.86176693
22660,22.660670,718,1086,1.86176693
22661,22.662025,521,1100,1.86176693
22662,22.662935,521,1100,1.86176693
22663,22.663981,571,1090,1.86176693
22664,22.664782,571,1090,1.86176693
22665,22.665642,461,1086,1.86176693
22666,22.666912,461,1086,1.86176693
22667,22.667713,660,1104,1.86176693
22668,22.668966,660,1104,1.86176693
22669,22.669767,445,1100,1.86176693
22670,22.670636,445,1100,1.86176693
22671,22.671982,588,1079,1.86176693
22672,22.672783,588,1079,1.86176693
22673,22.673738,457,1092,1.94057631
22674,22.674625,457,1092,1.94057631
22675,22.675902,581,1096,1.94057631
22676,22.676704,581,1096,1.94057631
22677,22.677952,411,1075,1.94057631
22678,22.678754,411,1075,1.94057631
22679,22.679623,566,1081,1.94057631
22680,22.680897,566,1081,1.94057631
22681,22.681698,405,1086,1.94057631
22682,22.682947,405,1086,1.94057631
22683,22.683748,584,1086,1.94057631
22684,22.685011,584,1086,1.94057631
22685,22.685979,362,1075,1.94057631
22686,22.686965,362,1075,1.94057631
22687,22.687767,640,1090,1.94057631
22688,22.688628,640,1090,1.94057631
22689,22.689903,341,1086,1.94057631
22690,22.690704,341,1086,1.94057631
22691,22.691958,621,1073,1.94057631
22692,22.692759,621,1073,1.90063167
22693,22.693623,623,1083,1.90063167
22694,22.694897,623,1083,1.90063167
22695,22.695698,531,1083,1.90063167
22696,22.696697,531,1083,1.90063167
22697,22.698116,422,1081,1.90063167
22698,22.698992,422,1081,1.90063167
22699,22.699961,629,1075,1.90063167
22700,22.700762,629,1075,1.90063167
22701,22.701715,622,1075,1.90063167
22702,22.702735,622,1075,1.90063167
22703,22.704010,531,1083,1.90063167
22704,22.705070,531,1083,1.90063167
22705,22.706094,650,1069,1.90063167
22706,22.706979,650,1069,1.90063167
22707,22.708056,495,1081,1.90063167
22708,22.709116,495,1081,1.90063167
22709,22.709992,665,1092,1.90063167
22710,22.711011,665,1092,1.90063167
22711,22.712093,527,1083,1.90063167
22712,22.712979,527,1083,1.90063167
22713,22.713942,510,1075,1.98132169
22714,22.714743,510,1075,1.98132169
22715,22.715700,563,1075,1.98132169
22716,22.716731,563,1075,1.98132169
22717,22.718001,594,1083,1.98132169
22718,22.718889,594,1083,1.98132169
22719,22.719690,396,1067,1.98132169
22720,22.720939,396,1067,1.98132169
22721,22.721740,598,1081,1.98132169
22722,22.722992,598,1081,1.98132169
22723,22.723889,517,1096,1.98132169
22724,22.724691,517,1096,1.98132169
22725,22.725934,586,1077,1.98132169
22726,22.726735,586,1077,1.98132169
22727,22.727692,474,1081,1.98132169
22728,22.728674,474,1081,1.98132169
22729,22.729948,597,1088,1.98132169
22730,22.730749,597,1088,1.98132169
22731,22.732006,399,1079,1.98132169
22732,22.732889,399,1079,1.98132169
22733,22.733690,607,1073,1.928913
22734,22.734939,607,1073,1.928913
22735,22.735740,279,1088,1.928913
22736,22.736992,531,1088,1.928913
22737,22.737889,531,1081,1.928913
22738,22.738691,531,1081,1.928913
22739,22.740019,377,1079,1.928913
22740,22.740991,533,1081,1.928913
22741,22.741885,533,1081,1.928913
22742,22.742686,533,1081,1.928913
22743,22.743939,351,1094,1.928913
22744,22.744740,351,1094,1.928913
22745,22.745993,591,1083,1.928913
22746,22.746889,303,1083,1.928913
22747,22.747690,303,1069,1.928913
22748,22.748934,617,1094,1.928913
22749,22.749735,617,1094,1.928913
22750,22.750987,471,1081,1.928913
22751,22.751965,471,1081,1.928913
22752,22.752767,471,1081,1.928913
22753,22.753720,528,1094,1.928913
22754,22.754987,542,1069,1.91330814
22755,22.755788,542,1069,1.91330814
22756,22.756650,542,1069,1.91330814
22757,22.757913,537,1086,1.91330814
22758,22.758714,537,1086,1.91330814
22759,22.759966,412,1090,1.91330814
22760,22.760767,581,1090,1.91330814
22761,22.761636,581,1063,1.91330814
22762,22.762911,578,1092,1.91330814
22763,22.763712,578,1092,1.91330814
22764,22.764671,578,1092,1.91330814
22765,22.765934,519,1094,1.91330814
22766,22.766926,418,1081,1.91330814
22767,22.767965,418,1081,1.91330814
22768,22.768766,498,1067,1.91330814
22769,22.769628,498,1067,1.91330814
22770,22.770902,692,1081,1.91330814
22771,22.771704,692,1081,1.91330814
22772,22.772952,450,1079,1.91330814
22773,22.773753,450,1079,1.91330814
22774,22.774623,440,1079,1.91330814
22775,22.775897,440,1063,1.87149549
22776,22.776698,436,1088,1.87149549
22777,22.777948,436,1088,1.87149549
22778,22.778912,649,1094,1.87149549
22779,22.779899,649,1094,1.87149549
22780,22.780700,378,1060,1.87149549
22781,22.781953,378,1060,1.87149549
22782,22.782754,440,1083,1.87149549
22783,22.784001,440,1083,1.87149549
22784,22.784889,322,1090,1.87149549
22785,22.785690,322,1090,1.87149549
22786,22.786939,567,1067,1.87149549
22787,22.787740,567,1067,1.87149549
22788,22.788992,350,1065,1.87149549
22789,22.789889,350,1065,1.87149549
22790,22.790754,428,1083,1.87149549
22791,22.791642,428,1083,1.87149549
22792,22.792637,396,1079,1.87149549
22793,22.793911,396,1079,1.90544093
22794,22.794713,600,1069,1.90544093
22795,22.795961,600,1069,1.90544093
22796,22.796762,405,1077,1.90544093
22797,22.797624,405,1077,1.90544093
22798,22.798903,422,1088,1.90544093
22799,22.799704,422,1088,1.90544093
22800,22.800952,378,1071,1.90544093
22801,22.801754,378,1071,1.90544093
22802,22.802629,608,1063,1.90544093
22803,22.803992,608,1063,1.90544093
22804,22.804880,423,1086,1.90544093
22805,22.805759,423,1086,1.90544093
22806,22.806646,438,1071,1.90544093
22807,22.807912,438,1071,1.90544093
22808,22.808714,375,1086,1.90544093
22809,22.809966,375,1086,1.90544093
22810,22.810767,618,1060,1.90544093
22811,22.811636,618,1060,1.90544093
22812,22.812911,480,1077,1.90544093
22813,22.813712,480,1077,1.86528361
22814,22.814961,575,1081,1.86528361
22815,22.815762,575,1081,1.86528361
22816,22.816624,444,1065,1.86528361
22817,22.817993,444,1065,1.86528361
22818,22.818976,584,1090,1.86528361
22819,22.819777,584,1090,1.86528361
22820,22.820813,484,1090,1.86528361
22821,22.821689,484,1090,1.86528361
22822,22.822965,403,1083,1.86528361
22823,22.823767,403,1083,1.86528361
22824,22.824636,537,1071,1.86528361
22825,22.825911,537,1071,1.86528361
22826,22.826713,569,1088,1.86528361
22827,22.827961,569,1088,1.86528361
22828,22.828762,493,1081,1.86528361
22829,22.829624,493,1081,1.86528361
22830,22.830903,514,1071,1.86528361
22831,22.831780,514,1071,1.86528361
22832,22.832750,637,1096,1.86528361
22833,22.833632,637,1096,1.92299235
22834,22.834902,444,1100,1.92298901
22835,22.835704,444,1100,1.92298901
22836,22.836952,617,1071,1.92298901
22837,22.837754,617,1071,1.92298901
22838,22.838623,345,1096,1.92298901
22839,22.839897,345,1096,1.92298901
22840,22.840698,518,1106,1.92298901
22841,22.841953,518,1106,1.92298901
22842,22.842755,401,1079,1.92298901
22843,22.843701,401,1079,1.92298901
22844,22.845037,555,1083,1.92298901
22845,22.845926,555,1083,1.92298901
22846,22.846727,184,1098,1.92298901
22847,22.847966,184,1098,1.92298901
22848,22.848767,578,1098,1.92298901
22849,22.849636,578,1098,1.92298901
22850,22.850911,434,1086,1.92298901
22851,22.851712,434,1086,1.92298901
22852,22.852960,579,1102,1.92298901
22853,22.853762,579,1102,1.92298901
22854,22.855001,417,1100,1.91922104
22855,22.855889,417,1100,1.91922104
22856,22.856757,549,1086,1.91922104
22857,22.857646,549,1086,1.91922104
22858,22.859019,507,1088,1.91922104
22859,22.859911,507,1088,1.91922104
22860,22.860712,527,1096,1.91922104
22861,22.861966,545,1096,1.91922104
22862,22.862768,545,1090,1.91922104
22863,22.863628,545,1090,1.91922104
22864,22.864903,694,1088,1.91922104
22865,22.865704,694,1088,1.91922104
22866,22.866952,634,1083,1.91922104
22867,22.867753,634,1083,1.91922104
22868,22.868699,463,1094,1.91922104
22869,22.869974,552,1081,1.91922104
22870,22.870954,552,1081,1.91922104
22871,22.871755,552,1081,1.91922104
22872,22.873000,505,1092,1.91922104
22873,22.874058,517,1104,1.91922104
22874,22.874939,517,1104,1.91922104
22875,22.875740,517,1104,1.91922104
22876,22.876992,396,1094,1.95248342
22877,22.877889,509,1086,1.95248342
22878,22.878690,509,1086,1.95248342
22879,22.879934,319,1088,1.95248342
22880,22.880735,319,1088,1.95248342
22881,22.881993,552,1094,1.95248342
22882,22.882956,552,1094,1.95248342
22883,22.883910,255,1079,1.95248342
22884,22.884712,255,1079,1.95248342
22885,22.885961,476,1094,1.95248342
22886,22.886762,476,1094,1.95248342
22887,22.887624,476,1094,1.95248342
22888,22.888903,467,1102,1.95248342
22889,22.889704,617,1102,1.95248342
22890,22.890952,617,1081,1.95248342
22891,22.891753,520,1090,1.95248342
22892,22.892628,520,1090,1.95248342
22893,22.893907,598,1092,1.95248342
22894,22.894784,598,1092,1.95248342
22895,22.895678,517,1081,1.92208242
22896,22.896644,517,1081,1.92208242
22897,22.897921,605,1075,1.92208242
22898,22.898722,605,1075,1.92208242
22899,22.899974,466,1090,1.92208242
22900,22.900775,466,1090,1.92208242
22901,22.901633,526,1083,1.92208242
22902,22.902912,526,1083,1.92208242
22903,22.903713,576,1077,1.92208242
22904,22.904966,576,1077,1.92208242
22905,22.905767,544,1081,1.92208242
22906,22.906637,544,1081,1.92208242
22907,22.907911,561,1092,1.92208242
22908,22.908785,561,1092,1.92208242
22909,22.909684,358,1079,1.92208242
22910,22.910645,358,1079,1.92208242
22911,22.911926,578,1065,1.92208242
22912,22.912728,578,1065,1.92208242
22913,22.913975,381,1088,1.92208242
22914,22.914776,381,1088,1.92208242
22915,22.915632,503,1075,1.92208242
22916,22.916903,503,1075,1.92208242
22917,22.917704,390,1088,1.92208242
22918,22.918952,390,1088,1.93799222
22919,22.919754,602,1060,1.93799222
22920,22.920623,602,1060,1.93799222
22921,22.921998,346,1079,1.93799222
22922,22.922895,346,1079,1.93799222
22923,22.923766,499,1083,1.93799222
22924,22.924646,499,1083,1.93799222
22925,22.925913,320,1058,1.93799222
22926,22.926714,320,1058,1.93799222
22927,22.927966,598,1088,1.93799222
22928,22.929018,598,1088,1.93799222
22929,22.929903,294,1090,1.93799222
22930,22.930704,294,1090,1.93799222
22931,22.931958,514,1079,1.93799222
22932,22.932759,514,1079,1.93799222
22933,22.933623,271,1069,1.93799222
22934,22.934979,271,1069,1.93799222
22935,22.935780,490,1083,1.93799222
22936,22.936733,490,1083,1.93799222
22937,22.938001,330,1081,1.93799222
22938,22.938889,330,1081,1.93799222
22939,22.939690,483,1065,1.96327519
22940,22.940939,483,1065,1.96327519
22941,22.941986,402,1092,1.96327519
22942,22.942787,402,1092,1.96327519
22943,22.943803,583,1098,1.96327519
22944,22.944679,583,1098,1.96327519
22945,22.946088,423,1065,1.96327519
22946,22.946965,423,1065,1.96327519
22947,22.948049,520,1090,1.96327519
22948,22.949067,520,1090,1.96327519
22949,22.949952,531,1100,1.96327519
22950,22.951025,531,1100,1.96327519
22951,22.951932,704,1075,1.96327519
22952,22.953006,704,1075,1.96327519
22953,22.953977,536,1073,1.96327519
22954,22.954778,536,1073,1.96327519
22955,22.955737,450,1092,1.96327519
22956,22.956636,450,1092,1.96327519
22957,22.957651,594,1092,1.96327519
22958,22.959110,594,1092,1.89280915
22959,22.959992,568,1077,1.89280915
22960,22.960889,568,1077,1.89280915
22961,22.961690,684,1088,1.89280915
22962,22.962947,684,1088,1.89280915
22963,22.963748,415,1096,1.89280915
22964,22.965001,415,1096,1.89280915
22965,22.965889,610,1081,1.89280915
22966,22.966769,610,1081,1.89280915
22967,22.967655,562,1075,1.89280915
22968,22.969019,562,1075,1.89280915
22969,22.969911,524,1094,1.89280915
22970,22.970713,524,1094,1.89280915
22971,22.971966,370,1086,1.89280915
22972,22.972768,370,1086,1.89280915
22973,22.973628,569,1094,1.89280915
22974,22.974903,569,1094,1.89280915
22975,22.975704,408,1071,1.89280915
22976,22.976952,408,1071,1.89280915
22977,22.977754,475,1086,1.89280915
22978,22.978623,475,1086,1.89280915
22979,22.979979,260,1086,1.89280915
22980,22.980964,608,1086,1.88408983
22981,22.981765,608,1079,1.88408983
22982,22.982802,608,1079,1.88408983
22983,22.983678,541,1098,1.88408983
22984,22.984952,524,1098,1.88408983
22985,22.985754,524,1094,1.88408983
22986,22.986623,524,1094,1.88408983
22987,22.987897,420,1088,1.88408983
22988,22.988698,420,1088,1.88408983
22989,22.989947,678,1077,1.88408983
22990,22.990749,678,1077,1.88408983
22991,22.992006,473,1090,1.88408983
22992,22.992981,599,1079,1.88408983
22993,22.993782,599,1079,1.88408983
22994,22.994737,599,1079,1.88408983
22995,22.995624,502,1077,1.88408983
22996,22.996903,623,1077,1.88408983
22997,22.997704,623,1094,1.88408983
22998,22.998952,633,1092,1.88408983
22999,22.999754,633,1092,1.93341899
23000,23.000623,633,1092,1.93341899
23001,23.001903,528,1075,1.93341899
23002,23.002704,528,1075,1.93341899
23003,23.003947,586,1088,1.93341899
23004,23.004749,586,1088,1.93341899
23005,23.005707,498,1092,1.93341899
23006,23.007068,595,1073,1.93341899
23007,23.007952,595,1073,1.93341899
23008,23.008754,464,1073,1.93341899
23009,23.009623,464,1079,1.93341899
23010,23.010897,479,1081,1.93341899
23011,23.011698,479,1081,1.93341899
23012,23.012947,514,1069,1.93341899
23013,23.013748,514,1069,1.93341899
23014,23.015001,554,1077,1.93341899
23015,23.015889,554,1077,1.93341899
23016,23.016690,554,1077,1.93341899
23017,23.018060,414,1092,1.93341899
23018,23.018939,512,1088,1.93341899
23019,23.019912,512,1088,1.92777538
23020,23.020713,451,1088,1.92777538
23021,23.021966,451,1073,1.92777538
23022,23.022768,576,1088,1.92777538
23023,23.023628,576,1088,1.92777538
23024,23.024903,279,1079,1.92777538
23025,23.025704,279,1079,1.92777538
23026,23.026952,598,1094,1.92777538
23027,23.027753,598,1094,1.92777538
23028,23.028623,363,1094,1.92777538
23029,23.029897,363,1067,1.92777538
23030,23.030772,636,1086,1.92777538
23031,23.031660,636,1086,1.92777538
23032,23.032655,433,1088,1.92777538
23033,23.034084,433,1088,1.92777538
23034,23.034965,550,1071,1.92777538
23035,23.035767,550,1071,1.92777538
23036,23.036636,543,1096,1.92777538
23037,23.037911,543,1096,1.92777538
23038,23.038712,684,1096,1.92777538
23039,23.039961,684,1096,1.9092747
23040,23.040762,613,1088,1.9092747
23041,23.041624,613,1088,1.9092747
23042,23.042902,520,1075,1.9092747
23043,23.043704,520,1075,1.9092747
23044,23.044650,514,1090,1.9092747
23045,23.046008,514,1090,1.9092747
23046,23.046889,564,1083,1.9092747
23047,23.047690,564,1083,1.9092747
23048,23.048939,432,1075,1.9092747
23049,23.049740,432,1075,1.9092747
23050,23.050992,370,1098,1.9092747
23051,23.051895,370,1098,1.9092747
23052,23.052696,578,1102,1.9092747
23053,23.053934,578,1102,1.9092747
23054,23.054735,441,1077,1.9092747
23055,23.055987,441,1077,1.9092747
23056,23.056965,611,1096,1.9092747
23057,23.057948,611,1096,1.9092747
23058,23.058749,309,1104,1.9092747
23059,23.060001,309,1104,1.91899037
23060,23.060889,570,1083,1.91899037
23061,23.061690,570,1083,1.91899037
23062,23.062939,368,1090,1.91899037
23063,23.063740,368,1090,1.91899037
23064,23.064992,434,1098,1.91899037
23065,23.065889,434,1098,1.91899037
23066,23.066691,396,1102,1.91899037
23067,23.067934,396,1102,1.91899037
23068,23.068735,605,1090,1.91899037
23069,23.069690,605,1090,1.91899037
23070,23.070961,442,1109,1.91899037
23071,23.071951,442,1109,1.91899037
23072,23.072753,407,1104,1.91899037
23073,23.074001,407,1104,1.91899037
23074,23.074889,571,1092,1.91899037
23075,23.075690,571,1092,1.91899037
23076,23.076939,507,1102,1.91899037
23077,23.077740,507,1102,1.91899037
23078,23.078992,547,1104,1.91899037
23079,23.079889,547,1104,1.91899037
23080,23.080690,339,1102,1.91899037
23081,23.081940,339,1102,1.91899037
23082,23.082741,573,1092,1.91899037
23083,23.083696,573,1092,1.91899037
23084,23.084974,526,1096,1.87910664
23085,23.085968,526,1096,1.87910664
23086,23.086769,552,1100,1.87910664
23087,23.087628,552,1100,1.87910664
23088,23.088697,351,1081,1.87910664
23089,23.089974,351,1081,1.87910664
23090,23.090776,575,1100,1.87910664
23091,23.091633,575,1100,1.87910664
23092,23.092912,455,1106,1.87910664
23093,23.093713,455,1106,1.87910664
23094,23.094966,577,1090,1.87910664
23095,23.095767,577,1090,1.87910664
23096,23.096636,436,1081,1.87910664
23097,23.098006,436,1081,1.87910664
23098,23.098993,604,1088,1.87910664
23099,23.099881,604,1088,1.87910664
23100,23.100682,514,1090,1.92648602
23101,23.101931,514,1090,1.92648602
23102,23.102733,600,1071,1.92648602
23103,23.103979,529,1071,1.92648602
23104,23.104780,529,1090,1.92648602
23105,23.105650,529,1090,1.92648602
23106,23.106920,618,1098,1.92648602
23107,23.107722,618,1098,1.92648602
23108,23.108974,485,1069,1.92648602
23109,23.109775,485,1069,1.92648602
23110,23.110715,527,1088,1.92648602
23111,23.111698,527,1088,1.92648602
23112,23.112974,622,1092,1.92648602
23113,23.113775,622,1092,1.92648602
23114,23.114633,563,1073,1.92648602
23115,23.115903,631,1069,1.92648602
23116,23.116704,631,1069,1.92648602
23117,23.117952,464,1090,1.92648602
23118,23.118754,464,1090,1.92648602
23119,23.119623,464,1090,1.92648602
23120,23.120897,478,1083,1.97183299
23121,23.121698,478,1083,1.97183299
23122,23.122947,576,1073,1.97183299
23123,23.123908,660,1083,1.97183299
23124,23.124900,660,1083,1.97183299
23125,23.125701,660,1083,1.97183299
23126,23.126947,290,1094,1.97183299
23127,23.127749,290,1094,1.97183299
23128,23.129001,332,1081,1.97183299
23129,23.129889,376,1069,1.97183299
23130,23.130690,376,1069,1.97183299
23131,23.131945,565,1096,1.97183299
23132,23.132746,565,1096,1.97183299
23133,23.133993,265,1083,1.97183299
23134,23.134889,265,1083,1.97183299
23135,23.135757,525,1098,1.97183299
23136,23.136646,525,1098,1.97183299
23137,23.138006,415,1073,1.97183299
23138,23.138978,415,1073,1.97183299
23139,23.140031,637,1092,1.97183299
23140,23.140912,637,1092,1.95359039
23141,23.141714,446,1092,1.95359039
23142,23.142965,446,1094,1.95359039
23143,23.143767,533,1079,1.95359039
23144,23.144636,533,1079,1.95359039
23145,23.145911,512,1102,1.95359039
23146,23.146713,512,1102,1.95359039
23147,23.147961,525,1102,1.95359039
23148,23.148762,525,1102,1.95359039
23149,23.149624,490,1102,1.95359039
23150,23.150992,490,1096,1.95359039
23151,23.151976,431,1088,1.95359039
23152,23.152778,431,1088,1.95359039
23153,23.153633,573,1102,1.95359039
23154,23.154902,573,1102,1.95359039
23155,23.155704,247,1096,1.95359039
23156,23.156952,247,1096,1.95359039
23157,23.157754,459,1090,1.95359039
23158,23.158623,459,1090,1.95359039
23159,23.159897,370,1113,1.95359039
23160,23.160698,370,1113,1.95359039
23161,23.162009,666,1113,1.87821674
23162,23.162889,666,1113,1.87821674
23163,23.163762,471,1090,1.87821674
23164,23.164646,471,1090,1.87821674
23165,23.165913,473,1104,1.87821674
23166,23.166714,473,1104,1.87821674
23167,23.167966,458,1111,1.87821674
23168,23.168767,458,1111,1.87821674
23169,23.169636,588,1088,1.87821674
23170,23.170911,588,1088,1.87821674
23171,23.171712,529,1096,1.87821674
23172,23.172960,529,1096,1.87821674
23173,23.173762,452,1096,1.87821674
23174,23.174702,452,1096,1.87821674
23175,23.175661,623,1098,1.87821674
23176,23.176934,623,1098,1.87821674
23177,23.177735,567,1088,1.87821674
23178,23.178987,567,1088,1.87821674
23179,23.179788,610,1100,1.87821674
23180,23.180650,610,1100,1.87821674
23181,23.181918,324,1092,1.87821674
23182,23.182719,324,1092,1.91206074
23183,23.183966,656,1079,1.91205752
23184,23.184767,656,1079,1.91205752
23185,23.185636,331,1092,1.91205752
23186,23.186911,331,1092,1.91205752
23187,23.187780,646,1088,1.91205752
23188,23.188669,646,1088,1.91205752
23189,23.189647,441,1090,1.91205752
23190,23.190929,441,1090,1.91205752
23191,23.191970,617,1077,1.91205752
23192,23.192771,617,1077,1.91205752
23193,23.193633,427,1081,1.91205752
23194,23.194902,427,1081,1.91205752
23195,23.195704,564,1090,1.91205752
23196,23.196952,564,1090,1.91205752
23197,23.197754,232,1069,1.91205752
23198,23.198623,232,1069,1.91205752
23199,23.199897,569,1088,1.91205752
23200,23.200698,569,1088,1.91205752
23201,23.201639,434,1096,1.9428885
23202,23.202667,434,1096,1.9428885
23203,23.203941,589,1083,1.9428885
23204,23.204906,589,1083,1.9428885
23205,23.205938,289,1073,1.9428885
23206,23.206740,289,1073,1.9428885
23207,23.207987,600,1081,1.9428885
23208,23.209025,600,1081,1.9428885
23209,23.210104,511,1083,1.9428885
23210,23.210992,511,1083,1.9428885
23211,23.212021,611,1067,1.9428885
23212,23.212903,611,1067,1.9428885
23213,23.213979,457,1088,1.9428885
23214,23.215066,676,1088,1.9428885
23215,23.215952,676,1098,1.9428885
23216,23.216984,676,1098,1.9428885
23217,23.218064,442,1071,1.9428885
23218,23.218952,442,1071,1.9428885
23219,23.219931,590,1088,1.9428885
23220,23.220908,590,1088,1.9428885
23221,23.221709,550,1092,1.95637727
23222,23.222960,561,1092,1.95637465
23223,23.223762,561,1075,1.95637465
23224,23.225001,704,1071,1.95637465
23225,23.225889,704,1071,1.95637465
23226,23.226690,704,1071,1.95637465
23227,23.227939,538,1092,1.95637465
23228,23.228740,538,1092,1.95637465
23229,23.229992,626,1083,1.95637465
23230,23.230889,626,1083,1.95637465
23231,23.231762,435,1073,1.95637465
23232,23.232663,435,1073,1.95637465
23233,23.234019,582,1083,1.95637465
23234,23.234911,417,1083,1.95637465
23235,23.235712,417,1094,1.95637465
23236,23.236961,570,1079,1.95637465
23237,23.237762,570,1079,1.95637465
23238,23.238624,570,1079,1.95637465
23239,23.239903,389,1069,1.95637465
23240,23.240704,389,1069,1.95637465
23241,23.241958,563,1094,1.95637465
23242,23.242760,563,1094,1.90078199
23243,23.243623,404,1081,1.90078199
23244,23.244992,454,1096,1.90078199
23245,23.245980,454,1096,1.90078199
23246,23.246781,454,1096,1.90078199
23247,23.247817,430,1069,1.90078199
23248,23.248693,430,1069,1.90078199
23249,23.249966,582,1088,1.90078199
23250,23.250767,360,1088,1.90078199
23251,23.251636,360,1094,1.90078199
23252,23.252911,476,1073,1.90078199
23253,23.253712,476,1073,1.90078199
23254,23.254961,517,1100,1.90078199
23255,23.255762,517,1100,1.90078199
23256,23.256624,517,1100,1.90078199
23257,23.257993,474,1102,1.90078199
23258,23.258962,461,1094,1.90078199
23259,23.259763,461,1094,1.90078199
23260,23.260624,461,1094,1.90078199
23261,23.261908,503,1086,1.90078199
23262,23.262710,539,1100,1.90078199
23263,23.263953,539,1100,1.88035762
23264,23.264754,379,1094,1.88035762
23265,23.265623,379,1094,1.88035762
23266,23.266897,509,1088,1.88035762
23267,23.267698,509,1088,1.88035762
23268,23.268947,290,1113,1.88035762
23269,23.269749,290,1113,1.88035762
23270,23.271078,544,1115,1.88035762
23271,23.271971,544,1115,1.88035762
23272,23.272959,351,1090,1.88035762
23273,23.273760,351,1090,1.88035762
23274,23.275000,519,1109,1.88035762
23275,23.275889,519,1109,1.88035762
23276,23.276690,534,1117,1.88035762
23277,23.277939,534,1117,1.88035762
23278,23.278740,571,1092,1.88035762
23279,23.279992,571,1092,1.88035762
23280,23.280889,563,1096,1.88035762
23281,23.281690,563,1096,1.88035762
23282,23.282947,518,1098,1.88035762
23283,23.283906,518,1098,1.88035762
23284,23.284707,587,1098,1.88698304
23285,23.285650,587,1098,1.88698304
23286,23.286921,506,1088,1.88698304
23287,23.287722,506,1088,1.88698304
23288,23.288974,676,1102,1.88698304
23289,23.289775,676,1102,1.88698304
23290,23.290633,333,1094,1.88698304
23291,23.291908,333,1094,1.88698304
23292,23.292710,613,1079,1.88698304
23293,23.293953,613,1079,1.88698304
23294,23.294754,347,1092,1.88698304
23295,23.295623,347,1092,1.88698304
23296,23.296979,556,1090,1.88698304
23297,23.297961,556,1090,1.88698304
23298,23.298762,461,1088,1.88698304
23299,23.299803,461,1088,1.88698304
23300,23.300678,504,1077,1.88698304
23301,23.301958,504,1077,1.88698304
23302,23.302759,448,1079,1.88698304
23303,23.303623,448,1079,1.92646801
23304,23.304897,512,1088,1.92646801
23305,23.305698,512,1088,1.92646801
